event_id,event_class,terminal_label,anchor_date,profile,bucket,bucket_start,bucket_end,total_rows,data_insufficient_rows,classified_rows,normal_bull_count,normal_bull_fraction,btc_leadership_maturing_count,btc_leadership_maturing_fraction,late_bull_rotation_count,late_bull_rotation_fraction,exhaustion_watch_count,exhaustion_watch_fraction,de_risk_1_count,de_risk_1_fraction,de_risk_2_count,de_risk_2_fraction,flat_count,flat_fraction,de_risk_1_or_worse_fraction,de_risk_2_or_worse_fraction
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,near_event,2021-02-22,2021-02-28,7,0,7,0,0,0,0,0,0,1,0.142857142857,0,0,0,0,6,0.857142857143,0.857142857143,0.857142857143
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,immediate_after,2021-03-01,2021-03-28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,medium_after,2021-03-29,2021-05-29,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,early_warning,2021-01-31,2021-02-13,14,0,14,13,0.928571428571,1,0.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,target_lead,2021-02-14,2021-02-21,8,0,8,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,near_event,2021-02-22,2021-02-28,7,0,7,0,0,0,0,0,0,1,0.142857142857,0,0,0,0,6,0.857142857143,0.857142857143,0.857142857143
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,immediate_after,2021-03-01,2021-03-28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,medium_after,2021-03-29,2021-05-29,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,early_warning,2021-01-31,2021-02-13,14,0,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,target_lead,2021-02-14,2021-02-21,8,0,8,4,0.5,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,near_event,2021-02-22,2021-02-28,7,0,7,0,0,1,0.142857142857,0,0,0,0,0,0,0,0,6,0.857142857143,0.857142857143,0.857142857143
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,immediate_after,2021-03-01,2021-03-28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,medium_after,2021-03-29,2021-05-29,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,EARLY,early_warning,2021-08-24,2021-09-06,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,EARLY,target_lead,2021-09-07,2021-09-14,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,EARLY,near_event,2021-09-15,2021-09-21,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,EARLY,immediate_after,2021-09-22,2021-10-19,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,EARLY,medium_after,2021-10-20,2021-12-20,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,BALANCED,early_warning,2021-08-24,2021-09-06,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,BALANCED,target_lead,2021-09-07,2021-09-14,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,BALANCED,near_event,2021-09-15,2021-09-21,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,BALANCED,immediate_after,2021-09-22,2021-10-19,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,BALANCED,medium_after,2021-10-20,2021-12-20,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,CONSERVATIVE,early_warning,2021-08-24,2021-09-06,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,CONSERVATIVE,target_lead,2021-09-07,2021-09-14,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,CONSERVATIVE,near_event,2021-09-15,2021-09-21,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,CONSERVATIVE,immediate_after,2021-09-22,2021-10-19,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2021-SEP-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-09-21,CONSERVATIVE,medium_after,2021-10-20,2021-12-20,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,EARLY,early_warning,2024-02-20,2024-03-04,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,EARLY,target_lead,2024-03-05,2024-03-12,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,EARLY,near_event,2024-03-13,2024-03-19,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,EARLY,immediate_after,2024-03-20,2024-04-16,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,EARLY,medium_after,2024-04-17,2024-06-17,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,BALANCED,early_warning,2024-02-20,2024-03-04,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,BALANCED,target_lead,2024-03-05,2024-03-12,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,BALANCED,near_event,2024-03-13,2024-03-19,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,BALANCED,immediate_after,2024-03-20,2024-04-16,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,BALANCED,medium_after,2024-04-17,2024-06-17,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,CONSERVATIVE,early_warning,2024-02-20,2024-03-04,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,CONSERVATIVE,target_lead,2024-03-05,2024-03-12,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,CONSERVATIVE,near_event,2024-03-13,2024-03-19,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,CONSERVATIVE,immediate_after,2024-03-20,2024-04-16,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2024-MAR-MAY-MASKING,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2024-03-19,CONSERVATIVE,medium_after,2024-04-17,2024-06-17,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,EARLY,early_warning,2025-02-10,2025-02-23,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,EARLY,target_lead,2025-02-24,2025-03-03,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,EARLY,near_event,2025-03-04,2025-03-10,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,EARLY,immediate_after,2025-03-11,2025-04-07,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,EARLY,medium_after,2025-04-08,2025-06-08,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,BALANCED,early_warning,2025-02-10,2025-02-23,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,BALANCED,target_lead,2025-02-24,2025-03-03,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,BALANCED,near_event,2025-03-04,2025-03-10,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,BALANCED,immediate_after,2025-03-11,2025-04-07,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,BALANCED,medium_after,2025-04-08,2025-06-08,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,CONSERVATIVE,early_warning,2025-02-10,2025-02-23,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,CONSERVATIVE,target_lead,2025-02-24,2025-03-03,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,CONSERVATIVE,near_event,2025-03-04,2025-03-10,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,CONSERVATIVE,immediate_after,2025-03-11,2025-04-07,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1
P5C-2025-PRE-JUNE-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2025-03-10,CONSERVATIVE,medium_after,2025-04-08,2025-06-08,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,1,1,1
