asset,block,binance_additive,hyperliquid_additive,binance_compounded,hyperliquid_compounded,binance_event_count,hyperliquid_event_count
BNB,2023-06-04 16:00:00+00:00,0.000160040000,0.000406877400,0.000160040000,0.000406877400,1.000000000000,1.000000000000
BNB,2023-06-05 00:00:00+00:00,0.000101250000,0.000377569500,0.000101250000,0.000377569500,1.000000000000,1.000000000000
BNB,2023-06-05 08:00:00+00:00,0.000000000000,0.000100000000,0.000000000000,0.000100000000,1.000000000000,1.000000000000
BNB,2023-06-05 16:00:00+00:00,0.000000000000,0.000100000000,0.000000000000,0.000100000000,1.000000000000,1.000000000000
BNB,2023-06-06 00:00:00+00:00,0.000000000000,0.000011217400,0.000000000000,0.000011217400,1.000000000000,1.000000000000
BNB,2023-06-06 08:00:00+00:00,0.000000000000,-0.000297331900,0.000000000000,-0.000297331900,1.000000000000,1.000000000000
BNB,2023-06-06 16:00:00+00:00,0.000000000000,0.000161016300,0.000000000000,0.000161016300,1.000000000000,1.000000000000
BNB,2023-06-07 00:00:00+00:00,0.000000000000,0.000100000000,0.000000000000,0.000100000000,1.000000000000,1.000000000000
BNB,2023-06-07 08:00:00+00:00,0.000000000000,-0.000499948700,0.000000000000,-0.000499948700,1.000000000000,1.000000000000
BNB,2023-06-07 16:00:00+00:00,0.000000000000,-0.000510885600,0.000000000000,-0.000510885600,1.000000000000,1.000000000000
BNB,2023-06-08 00:00:00+00:00,0.000000000000,0.000083832400,0.000000000000,0.000083829259,1.000000000000,8.000000000000
BNB,2023-06-08 08:00:00+00:00,0.000000000000,0.000039120600,0.000000000000,0.000039121034,1.000000000000,8.000000000000
BNB,2023-06-08 16:00:00+00:00,0.000000000000,-0.000129824000,0.000000000000,-0.000129818854,1.000000000000,8.000000000000
BNB,2023-06-09 00:00:00+00:00,0.000000000000,-0.000176856300,0.000000000000,-0.000176844080,1.000000000000,8.000000000000
BNB,2023-06-09 08:00:00+00:00,0.000000000000,-0.000088628200,0.000000000000,-0.000088626704,1.000000000000,8.000000000000
BNB,2023-06-09 16:00:00+00:00,0.000000000000,0.000100000000,0.000000000000,0.000100004375,1.000000000000,8.000000000000
BNB,2023-06-10 00:00:00+00:00,0.000028110000,-0.000831752000,0.000028110000,-0.000831527314,1.000000000000,8.000000000000
BNB,2023-06-10 08:00:00+00:00,-0.000365740000,-0.001133084500,-0.000365740000,-0.001132532719,1.000000000000,8.000000000000
BNB,2023-06-10 16:00:00+00:00,-0.000021630000,-0.001003358200,-0.000021630000,-0.001002919940,1.000000000000,8.000000000000
BNB,2023-06-11 00:00:00+00:00,0.000000000000,-0.000991515900,0.000000000000,-0.000991088019,1.000000000000,8.000000000000
BNB,2023-06-11 08:00:00+00:00,-0.000180890000,-0.001136267100,-0.000180890000,-0.001135704343,1.000000000000,8.000000000000
BNB,2023-06-11 16:00:00+00:00,-0.000287350000,-0.000766972700,-0.000287350000,-0.000766723767,1.000000000000,8.000000000000
BNB,2023-06-12 00:00:00+00:00,0.000000000000,-0.001911615700,0.000000000000,-0.001910074150,1.000000000000,8.000000000000
BNB,2023-06-12 08:00:00+00:00,-0.000700020000,-0.001704850500,-0.000700020000,-0.001703591102,1.000000000000,8.000000000000
BNB,2023-06-12 16:00:00+00:00,-0.000067260000,-0.000993502800,-0.000067260000,-0.000993072442,1.000000000000,8.000000000000
BNB,2023-06-13 00:00:00+00:00,0.000000000000,-0.001096611900,0.000000000000,-0.001096087355,1.000000000000,8.000000000000
BNB,2023-06-13 08:00:00+00:00,-0.000062700000,-0.001231069800,-0.000062700000,-0.001230419132,1.000000000000,8.000000000000
BNB,2023-06-13 16:00:00+00:00,-0.000343030000,-0.001274728500,-0.000343030000,-0.001274018744,1.000000000000,8.000000000000
BNB,2023-06-14 00:00:00+00:00,-0.000003980000,-0.000943365200,-0.000003980000,-0.000942983519,1.000000000000,8.000000000000
BNB,2023-06-14 08:00:00+00:00,-0.000446980000,-0.000982487200,-0.000446980000,-0.000982068792,1.000000000000,8.000000000000
BNB,2023-06-14 16:00:00+00:00,-0.000452700000,-0.001352352300,-0.000452700000,-0.001351569028,1.000000000000,8.000000000000
BNB,2023-06-15 00:00:00+00:00,-0.000316290000,-0.000926832600,-0.000316290000,-0.000926458071,1.000000000000,8.000000000000
BNB,2023-06-15 08:00:00+00:00,-0.000073240000,-0.000972053100,-0.000073240000,-0.000971647453,1.000000000000,8.000000000000
BNB,2023-06-15 16:00:00+00:00,0.000000000000,-0.000926425400,0.000000000000,-0.000926051968,1.000000000000,8.000000000000
BNB,2023-06-16 00:00:00+00:00,-0.000053710000,-0.001251726000,-0.000053710000,-0.001251043552,1.000000000000,8.000000000000
BNB,2023-06-16 08:00:00+00:00,-0.000056050000,-0.000995905900,-0.000056050000,-0.000995477457,1.000000000000,8.000000000000
BNB,2023-06-16 16:00:00+00:00,-0.000177270000,-0.000736286200,-0.000177270000,-0.000736054725,1.000000000000,8.000000000000
BNB,2023-06-17 00:00:00+00:00,0.000000000000,-0.000881087700,0.000000000000,-0.000880749902,1.000000000000,8.000000000000
BNB,2023-06-17 08:00:00+00:00,0.000000000000,-0.000697245100,0.000000000000,-0.000697033643,1.000000000000,8.000000000000
BNB,2023-06-17 16:00:00+00:00,0.000000000000,-0.000577186100,0.000000000000,-0.000577040665,1.000000000000,8.000000000000
BNB,2023-06-18 00:00:00+00:00,0.000000000000,-0.000844969800,0.000000000000,-0.000844659694,1.000000000000,8.000000000000
BNB,2023-06-18 08:00:00+00:00,0.000000000000,-0.000510318300,0.000000000000,-0.000510204973,1.000000000000,8.000000000000
BNB,2023-06-18 16:00:00+00:00,0.000000000000,-0.000666724700,0.000000000000,-0.000666531881,1.000000000000,8.000000000000
BNB,2023-06-19 00:00:00+00:00,0.000000000000,-0.000540899800,0.000000000000,-0.000540773234,1.000000000000,8.000000000000
BNB,2023-06-19 08:00:00+00:00,0.000000000000,-0.000703551900,0.000000000000,-0.000703335995,1.000000000000,8.000000000000
BNB,2023-06-19 16:00:00+00:00,0.000000000000,-0.000775480300,0.000000000000,-0.000775218146,1.000000000000,8.000000000000
BNB,2023-06-20 00:00:00+00:00,0.000000000000,-0.000549765200,0.000000000000,-0.000549634635,1.000000000000,8.000000000000
