refit_date,interval_end,days,monthly_held_extra,active,monthly_core_scale,start_trend,start_p_bad,start_downside_semivol,mean_daily_implied_extra,min_daily_implied_extra,min_implied_ratio,average_gap,max_gap,excess_exposure_days,negative_btc_day_excess_exposure_days,first_crossings,min_ratio_date,min_daily_trend,max_daily_p_bad,max_daily_downside_semivol
2024-01-03,2024-02-01,30,0.3656212808559936,True,1.0,0.7479500659757647,0.022337726840068024,0.3271553076666726,0.31496171654428234,0.2034174080301361,0.556360963327667,0.06355568240815763,0.1622038728258575,1.906670472244729,1.0056135301427054,"{'0.75': {'date': '2024-01-14', 'days_after_refit': 11}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2024-01-22,0.4827819744665131,0.15731470803204514,0.42588603751144966
2024-02-02,2024-03-02,30,0.29998866731365975,True,1.0,0.601473720074037,0.002487865050086081,0.37150951722170195,0.3811316498762624,0.2550463962690079,0.8501867705633643,0.004658040309876521,0.04494227104465187,0.13974120929629563,0.06348290301808412,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2024-02-04,0.511365058674201,0.1639652762415874,0.37345793279420725
2024-03-03,2024-04-01,30,0.3500070909442069,True,1.0,0.9675498726038125,0.27650842431038997,0.11315639734631551,0.41830376401778513,0.34125235298762086,0.9749869697411885,0.0002918245985528682,0.008754737956586045,0.008754737956586045,0.008754737956586045,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2024-03-05,0.7908794597260136,0.27650842431038997,0.4986994502460771
2024-04-02,2024-05-01,30,0.2907748252343305,True,1.0,0.7026862628378514,0.0003527622884884109,0.5435430516997475,0.3089652316202355,0.14187639337483943,0.48792529841778304,0.01737448173486197,0.1488984318594911,0.5212344520458592,0.44463100507419967,"{'0.75': {'date': '2024-04-28', 'days_after_refit': 26}, '0.5': {'date': '2024-05-01', 'days_after_refit': 29}, '0.25': {'date': None, 'days_after_refit': None}}",2024-05-01,0.2922404771409538,0.00040463457357371653,0.5462561073669296
2024-05-02,2024-05-31,30,0.0,False,0.9999999987316892,0.3325935587587632,0.0009486584134349964,0.4097364468820454,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2024-06-01,2024-06-30,30,0.34610544588853853,True,0.9999999999972419,0.69255865981614,0.0005021495784273705,0.2284775876949766,0.19408496852095353,0.011597300883374486,0.03350799885162552,0.1523214433454532,0.33450814500516407,4.5696433003635955,2.784011798706127,"{'0.75': {'date': '2024-06-09', 'days_after_refit': 8}, '0.5': {'date': '2024-06-18', 'days_after_refit': 17}, '0.25': {'date': '2024-06-24', 'days_after_refit': 23}}",2024-06-28,0.031184369057680156,0.2562106443825403,0.26988299123246245
2024-07-01,2024-07-30,30,0.0,False,0.9999999980331029,0.24340096773773776,0.2661648852971544,0.26664298796848573,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2024-07-31,2024-08-29,30,0.0,False,0.9999984868728992,0.27063131429891213,0.18902152640834802,0.3116127665308553,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2024-08-30,2024-09-28,30,0.0,False,0.9999943503101363,0.08552219868342392,0.0024015670004843546,0.4753965859224163,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2024-09-29,2024-10-28,30,0.17314011136841334,True,1.0,0.3470219622115063,0.002137442454513961,0.24956729100463587,0.1434646994643517,0.0,0.0,0.048467724489949945,0.17314011136841334,1.4540317346984983,1.0336064073007785,"{'0.75': {'date': '2024-09-30', 'days_after_refit': 1}, '0.5': {'date': '2024-10-01', 'days_after_refit': 2}, '0.25': {'date': '2024-10-08', 'days_after_refit': 9}}",2024-10-09,-0.05403583501622408,0.1712535688209838,0.2957349898201297
2024-10-29,2024-11-27,30,0.23852987415769056,True,1.0,0.5947651723043779,0.19790234780048563,0.24381936390649073,0.31335130151522356,0.16319461123754742,0.6841684372401107,0.00925289120472017,0.07533526292014314,0.2775867361416051,0.2265792275704907,"{'0.75': {'date': '2024-11-03', 'days_after_refit': 5}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",2024-11-04,0.4079298192546314,0.19989228796434425,0.2583666119612698
