event_id,event_class,terminal_label,anchor_date,bucket,feature,family,count,mean,median,min,max,first,last,delta_last_minus_first,control_median,control_mad,robust_z_vs_controls
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,eth_btc_log_return_20d,LEADERSHIP_MIGRATION,14,-0.0415798282006,-0.017469726273,-0.14603470137,0.0125731112795,-0.0296720607432,-0.0780746344373,-0.0484025736941,0.0326272322803,0.0685174948848,-0.493157779322
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,sol_btc_log_return_20d,LEADERSHIP_MIGRATION,14,-0.0664444616919,-0.0606942038812,-0.365945833758,0.220732763593,-0.365945833758,0.195658989815,0.561604823573,0.097577644935,0.30707181567,-0.347647990028
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,bnb_btc_log_return_20d,LEADERSHIP_MIGRATION,14,-0.0419112437382,-0.0363006796116,-0.120073561685,0.046704409921,-0.120073561685,-0.111921761853,0.00815179983149,0.0824493282032,0.0834109434606,-0.96025508927
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,eth_btc_log_return_40d,LEADERSHIP_MIGRATION,14,-0.232479627029,-0.21141592923,-0.371917884417,-0.118672074585,-0.308770607435,-0.118672074585,0.19009853285,0.056136721709,0.204038750218,-0.884448618409
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,sol_btc_log_return_40d,LEADERSHIP_MIGRATION,14,0.404812966764,0.355789704562,0.289849705936,0.732751687804,0.323218797207,0.732751687804,0.409532890596,0.25194929216,0.400474989881,0.174890818141
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,bnb_btc_log_return_40d,LEADERSHIP_MIGRATION,14,0.692842717533,0.597104030088,0.409360203622,1.09829252381,1.09829252381,0.409360203622,-0.68893232019,0.0307187168272,0.0984400435606,3.88075468356
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,brkk_return_dispersion_20d,LEADERSHIP_MIGRATION,14,0.0671761783591,0.0676388741806,0.00644804545519,0.143814137999,0.143814137999,0.119264992111,-0.024549145888,0.121383396571,0.064538834859,-0.561680169841
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,alt_outperformance_breadth_20d,BREADTH,14,0.214285714286,0,0,0.666666666667,0,0.333333333333,0.333333333333,0.666666666667,0.333333333333,-1.34898151895
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,canonical5_outperformance_breadth_20d,BREADTH,14,0.303571428571,0.25,0,0.75,0,0.5,0.5,0.75,0.25,-1.34898151895
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,high_beta_participation_20d,BREADTH,14,0.285714285714,0,0,1,0,0.5,0.5,0.75,0.25,-2.02347227843
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,breadth_acceleration_10d,BREADTH,14,0.0964285714286,0.1125,-0.3,0.525,-0.3,0.075,0.375,0,0.125,0.607041683529
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,early_warning,breadth_contraction_from_10d_max,BREADTH,14,0.267857142857,0.25,0,0.5,0.5,0.25,-0.25,0,0,
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_log_return_20d,BTC_TREND_MATURITY,8,0.0113739183011,0.0212301559652,-0.0372676690208,0.0505347741175,0.0505347741175,-0.0157708574543,-0.0663056315719,0.127208351272,0.205904321304,-0.34715790804
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_log_return_40d,BTC_TREND_MATURITY,8,0.108416377109,0.0919929775339,0.0264962013018,0.208575316744,0.130630122681,0.208575316744,0.0779451940633,0.203062591735,0.253540587619,-0.295477064012
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_log_slope_20d_ann,BTC_TREND_MATURITY,8,0.0111610968712,0.225803646822,-1.11541162216,1.00554993333,-1.11541162216,1.00554993333,2.12096155549,2.9833617162,4.06618692936,-0.457418084517
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_log_slope_40d_ann,BTC_TREND_MATURITY,8,1.78634467559,1.89415364836,1.32777535046,2.00592910122,1.32777535046,1.87398573215,0.546210381687,2.01729961081,2.33461358689,-0.0355779706797
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_kama_gap,BTC_TREND_MATURITY,8,0.0370314549242,0.0416186700292,0.0119898576442,0.0561214944605,0.0561214944605,0.015276742897,-0.0408447515634,0.0299726863565,0.0598170839786,0.131318811446
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_kama_slope_10d,BTC_TREND_MATURITY,8,0.00389935280867,0.00304005477006,-0.0196305231906,0.0276728349269,-0.0196305231906,0.0276728349269,0.0473033581175,0.0883569849308,0.121019937429,-0.475504137935
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_distance_from_90d_high,BTC_TREND_MATURITY,8,-0.0448909915754,-0.0401693033597,-0.0676018767613,-0.0336403687039,-0.0399065901227,-0.0522523962471,-0.0123458061243,-0.0858433272357,0.0779198726861,0.395363929515
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_consolidation_duration_5pct,BTC_TREND_MATURITY,8,1.625,1.5,0,4,1,0,-1,0,0,
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,target_lead,btc_rv20_ann,BTC_TREND_MATURITY,8,0.608350893405,0.602940243978,0.530800493848,0.689102330411,0.689102330411,0.530800493848,-0.158301836563,0.687091261371,0.0544428981356,-1.04254339089
