cap,pass,minimum_uniform_down_move,worst_date,cross_margin_equity_usd
1.000000000000,False,0.459789199579,2024-09-24,500.000000000000
1.050000000000,False,0.425244247636,2024-09-05,500.000000000000
1.100000000000,False,0.385447594278,2024-09-05,500.000000000000
1.150000000000,False,0.351932686362,2024-09-05,500.000000000000
1.200000000000,False,0.323320996782,2024-09-05,500.000000000000
1.250000000000,False,0.298609860620,2024-09-05,500.000000000000
1.300000000000,False,0.277052548928,2024-09-05,500.000000000000
