cap,cagr_5bps,max_drawdown_5bps,sharpe_5bps,calmar_5bps,turnover_5bps,avg_gross_5bps,avg_overlay_scale_5bps,pass_pre_broad_region,broad_region_pass,final_research_pass,operating_budget
1.000000000000,0.612817035420,-0.338303363999,1.300537600753,1.811442334408,91.121367411366,0.754795739088,0.734669501023,True,,,0.350000000000
1.050000000000,0.625632098335,-0.353012310126,1.293458801194,1.772267086412,94.638595550944,0.779098863265,0.733940554391,False,False,False,0.400000000000
1.100000000000,0.628427704925,-0.365923380464,1.274636149540,1.717375107673,99.236413650205,0.805348484935,0.733291400699,False,False,False,0.400000000000
1.150000000000,0.629566796185,-0.378990489190,1.254394343488,1.661167797458,103.595288371302,0.830684833184,0.732835150231,False,False,False,0.400000000000
1.200000000000,0.649027647080,-0.391643779768,1.257351476011,1.657188702101,107.968986452209,0.856508158048,0.730801427324,False,False,False,0.400000000000
1.250000000000,0.648884662652,-0.401948799557,1.238667868618,1.614346561967,112.163479240647,0.881586388686,0.730549765975,False,False,False,0.450000000000
1.300000000000,0.662797793730,-0.409347532579,1.235958223464,1.619156684675,116.874285272582,0.907268733531,0.730248157507,False,False,False,0.450000000000
