date,V1_BASELINE__BTC,V1_BASELINE__ETH,V1_BASELINE__SOL,V1_BASELINE__BNB,V1_BASELINE__XRP,V1_PLUS_FIXED_PANEL_DISP0014__BTC,V1_PLUS_FIXED_PANEL_DISP0014__ETH,V1_PLUS_FIXED_PANEL_DISP0014__SOL,V1_PLUS_FIXED_PANEL_DISP0014__BNB,V1_PLUS_FIXED_PANEL_DISP0014__XRP,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__BTC,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__ETH,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__SOL,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__BNB,V1_PLUS_DYNAMIC_UNIVERSE_DISP0015__XRP,BRRK0011_BASELINE__BTC,BRRK0011_BASELINE__ETH,BRRK0011_BASELINE__SOL,BRRK0011_BASELINE__BNB,BRRK0011_BASELINE__XRP,BRRK0011_PLUS_FIXED_PANEL_DISP0014__BTC,BRRK0011_PLUS_FIXED_PANEL_DISP0014__ETH,BRRK0011_PLUS_FIXED_PANEL_DISP0014__SOL,BRRK0011_PLUS_FIXED_PANEL_DISP0014__BNB,BRRK0011_PLUS_FIXED_PANEL_DISP0014__XRP,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__BTC,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__ETH,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__SOL,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__BNB,BRRK0011_PLUS_DYNAMIC_UNIVERSE_DISP0015__XRP
2023-07-20,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2798065541,0.0000000000,0.2798065541,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2798065541,0.0000000000,0.2798065541,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000
2023-07-21,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2798065541,0.0000000000,0.2798065541,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2798065541,0.0000000000,0.2798065541,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000
2023-07-22,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000
2023-07-23,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000
2023-07-24,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4504906093,0.0000000000,0.4504906093,0.0000000000,0.0000000000
2023-07-25,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-07-26,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-07-27,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-07-28,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2526220970,0.0000000000,0.2526220970,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-07-29,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-07-30,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-07-31,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-08-01,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-08-02,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.2811586888,0.0000000000,0.2811586888,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-08-03,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.3371885942,0.0000000000,0.3371885942,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.3371885942,0.0000000000,0.3371885942,0.0000000000,0.0000000000,0.4777846729,0.0000000000,0.4777846729,0.0000000000,0.0000000000
2023-08-04,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7395017507,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9937849743,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7395017507,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9937849743,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-05,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7916014006,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9937849743,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7916014006,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9937849743,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-06,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7916014006,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8960638024,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7916014006,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.8960638024,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-07,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4333124482,0.0000000000,0.4333124482,0.0000000000,0.0000000000,0.4237226542,0.0000000000,0.4237226542,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4333124481,0.0000000000,0.4333124481,0.0000000000,0.0000000000,0.4237226541,0.0000000000,0.4237226541,0.0000000000,0.0000000000
2023-08-08,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4333124482,0.0000000000,0.4333124482,0.0000000000,0.0000000000,0.4237226542,0.0000000000,0.4237226542,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4333124481,0.0000000000,0.4333124481,0.0000000000,0.0000000000,0.4237226541,0.0000000000,0.4237226541,0.0000000000,0.0000000000
2023-08-09,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4333124482,0.0000000000,0.4333124482,0.0000000000,0.0000000000,0.4237226542,0.0000000000,0.4237226542,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4333124481,0.0000000000,0.4333124481,0.0000000000,0.0000000000,0.4237226541,0.0000000000,0.4237226541,0.0000000000,0.0000000000
2023-08-10,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4658559735,0.0000000000,0.4658559735,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4658559733,0.0000000000,0.4658559733,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-11,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4658559735,0.0000000000,0.4658559735,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4658559733,0.0000000000,0.4658559733,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-12,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4658559735,0.0000000000,0.4658559735,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4658559733,0.0000000000,0.4658559733,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-13,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4658559735,0.0000000000,0.4658559735,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4658559733,0.0000000000,0.4658559733,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-14,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4658559735,0.0000000000,0.4658559735,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4658559733,0.0000000000,0.4658559733,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-15,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4658559735,0.0000000000,0.4658559735,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4658559733,0.0000000000,0.4658559733,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-16,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4910493483,0.0000000000,0.4910493483,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4910493482,0.0000000000,0.4910493482,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-17,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4910493483,0.0000000000,0.4910493483,0.0000000000,0.0000000000,0.4515688322,0.0000000000,0.4515688322,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4910493482,0.0000000000,0.4910493482,0.0000000000,0.0000000000,0.4515688320,0.0000000000,0.4515688320,0.0000000000,0.0000000000
2023-08-18,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4910493483,0.0000000000,0.4910493483,0.0000000000,0.0000000000,0.4805617081,0.0000000000,0.4805617081,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4910493482,0.0000000000,0.4910493482,0.0000000000,0.0000000000,0.4805617080,0.0000000000,0.4805617080,0.0000000000,0.0000000000
2023-08-19,0.6228493249,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6171406198,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5812920526,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6228493248,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6171406196,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5812920525,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-20,0.6228493249,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6171406198,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5274835409,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6228493248,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6171406196,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5274835408,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-21,0.5439882797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4641504749,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5439882795,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972992,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4641504748,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-22,0.5439882797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4641504749,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5439882795,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972992,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4641504748,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-23,0.5439882797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4641504749,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5439882795,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972992,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4641504748,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-24,0.5439882797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624411,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5439882795,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972992,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624410,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-25,0.5439882797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972993,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624411,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5439882795,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5407972992,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624410,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-26,0.4875697350,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624411,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4875697349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325587,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624410,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-27,0.4875697350,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624411,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4875697349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325587,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624410,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-28,0.4875697350,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624411,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4875697349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325587,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624410,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-29,0.4875697350,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624411,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4875697349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4866325587,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4091624410,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08-30,0.5000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.4996063462,0.0000000000,0.4996063462,0.0000000000,0.0000000000,0.4203464553,0.0000000000,0.4203464553,0.0000000000,0.0000000000,0.4999999999,0.0000000000,0.4999999999,0.0000000000,0.0000000000,0.4996063460,0.0000000000,0.4996063460,0.0000000000,0.0000000000,0.4203464552,0.0000000000,0.4203464552,0.0000000000,0.0000000000
2023-08-31,0.5403575646,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5400172225,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4714913320,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5403575645,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5400172224,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4714913318,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-01,0.4545244126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4545244125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-02,0.4545244126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4545244125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-03,0.4545244126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4545244125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-04,0.4545244126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4545244125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-05,0.4545244126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4545244125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-06,0.4545244126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4545244125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4542953881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-07,0.5148326212,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5147646178,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5148325901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5147645868,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-08,0.5802250289,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801637161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5802249939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801636812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-09,0.5802250289,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801637161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5802249939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801636812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-10,0.5802250289,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801637161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5802249939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801636812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-11,0.5802250289,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801637161,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5802249939,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5801636812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4060915723,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-12,0.4443970739,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4443778392,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3548227959,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4443970471,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4443778124,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3548227745,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-13,0.4945004933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4944833707,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4147618501,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4945004636,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4944833409,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4147618251,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-14,0.4945004933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4944833707,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4147618501,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4945004636,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4944833409,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4147618251,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-15,0.5616611900,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5616487432,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4147618501,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5616611562,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5616487094,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4147618251,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-16,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9999822714,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6965751674,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9999999397,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9999822112,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6965751254,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09-17,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9999822714,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6965751674,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9999999397,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9999822112,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6965751254,0.0000000000,0.0000000000,0.0000000000,0.0000000000
