date,symbol,selected
2021-08-01,KAVAUSDT,True
2021-08-02,AXSUSDT,True
2021-08-02,KAVAUSDT,True
2021-08-03,AXSUSDT,True
2021-08-03,KAVAUSDT,True
2021-08-04,AXSUSDT,True
2021-08-04,KAVAUSDT,True
2021-08-05,AXSUSDT,True
2021-08-05,KAVAUSDT,True
2021-08-06,AXSUSDT,True
2021-08-06,KAVAUSDT,True
2021-08-07,AXSUSDT,True
2021-08-07,KAVAUSDT,True
2021-08-08,AXSUSDT,True
2021-08-08,KAVAUSDT,True
2021-08-09,AXSUSDT,True
2021-08-09,KAVAUSDT,True
2021-08-10,AXSUSDT,True
2021-08-10,KAVAUSDT,True
2021-08-11,AXSUSDT,True
2021-08-11,KAVAUSDT,True
2021-08-12,AXSUSDT,True
2021-08-12,KAVAUSDT,True
2021-08-13,AXSUSDT,True
2021-08-13,KAVAUSDT,True
2021-08-14,AXSUSDT,True
2021-08-14,KAVAUSDT,True
2021-08-15,AXSUSDT,True
2021-08-15,KAVAUSDT,True
2021-08-16,AXSUSDT,True
2021-08-16,KAVAUSDT,True
2021-08-17,AXSUSDT,True
2021-08-17,KAVAUSDT,True
2021-08-18,AXSUSDT,True
2021-08-18,KAVAUSDT,True
2021-08-19,AXSUSDT,True
2021-08-19,KAVAUSDT,True
2021-08-20,AXSUSDT,True
2021-08-20,KAVAUSDT,True
2021-08-21,AXSUSDT,True
2021-08-21,KAVAUSDT,True
2021-08-22,AXSUSDT,True
2021-08-22,KAVAUSDT,True
2021-08-23,AXSUSDT,True
2021-08-23,KAVAUSDT,True
2021-08-24,AXSUSDT,True
2021-08-24,KAVAUSDT,True
2021-08-25,AXSUSDT,True
2021-08-25,KAVAUSDT,True
2021-08-26,AXSUSDT,True
2021-08-26,KAVAUSDT,True
2021-08-27,AXSUSDT,True
2021-08-27,KAVAUSDT,True
2021-08-28,AXSUSDT,True
2021-08-28,KAVAUSDT,True
2021-08-29,AXSUSDT,True
2021-08-29,KAVAUSDT,True
2021-08-30,AXSUSDT,True
2021-08-30,KAVAUSDT,True
2021-08-31,AXSUSDT,True
2021-08-31,KAVAUSDT,True
2021-09-01,AXSUSDT,True
2021-09-01,KAVAUSDT,True
2021-09-02,AXSUSDT,True
2021-09-02,KAVAUSDT,True
2021-09-03,AXSUSDT,True
2021-09-03,ETHUSDT,True
2021-09-04,AXSUSDT,True
2021-09-04,ETHUSDT,True
2021-09-05,AXSUSDT,True
2021-09-05,ETHUSDT,True
2021-09-06,AXSUSDT,True
2021-09-06,ETHUSDT,True
2021-09-07,AXSUSDT,True
2021-09-07,ETHUSDT,True
2021-09-08,AXSUSDT,True
2021-09-08,ETHUSDT,True
2021-09-09,AXSUSDT,True
2021-09-09,ETHUSDT,True
2021-09-10,AXSUSDT,True
2021-09-10,ETHUSDT,True
2021-09-11,AXSUSDT,True
2021-09-11,ETHUSDT,True
2021-09-12,AXSUSDT,True
2021-09-12,ETHUSDT,True
2021-09-13,AXSUSDT,True
2021-09-13,ETHUSDT,True
2021-09-14,AXSUSDT,True
2021-09-14,ETHUSDT,True
2021-09-15,AXSUSDT,True
2021-09-15,ETHUSDT,True
2021-09-16,AXSUSDT,True
2021-09-16,ETHUSDT,True
2021-09-17,AXSUSDT,True
2021-09-17,ETHUSDT,True
2021-09-18,AXSUSDT,True
2021-09-18,ETHUSDT,True
2021-09-19,AXSUSDT,True
2021-09-19,ETHUSDT,True
2021-09-20,AXSUSDT,True
2021-09-20,ETHUSDT,True
2021-09-21,AXSUSDT,True
2021-09-21,ETHUSDT,True
2021-09-22,AXSUSDT,True
2021-09-22,ETHUSDT,True
2021-09-23,AXSUSDT,True
2021-09-23,ETHUSDT,True
2021-09-24,AXSUSDT,True
2021-09-24,ETHUSDT,True
2021-09-25,AXSUSDT,True
2021-09-25,ETHUSDT,True
2021-09-26,AXSUSDT,True
2021-09-26,ETHUSDT,True
2021-09-27,AXSUSDT,True
2021-09-27,ETHUSDT,True
2021-09-28,AXSUSDT,True
2021-09-28,ETHUSDT,True
2021-09-29,AXSUSDT,True
2021-09-29,ETHUSDT,True
2021-09-30,AXSUSDT,True
2021-09-30,ETHUSDT,True
2021-10-01,AXSUSDT,True
2021-10-01,ETHUSDT,True
2021-10-02,AXSUSDT,True
2021-10-02,ETHUSDT,True
2021-10-03,AXSUSDT,True
2021-10-03,ETHUSDT,True
2021-10-04,AXSUSDT,True
2021-10-04,ETHUSDT,True
2021-10-05,AXSUSDT,True
2021-10-05,ETHUSDT,True
2021-10-06,AXSUSDT,True
2021-10-06,SOLUSDT,True
2021-10-07,AXSUSDT,True
2021-10-07,SOLUSDT,True
2021-10-08,AXSUSDT,True
2021-10-08,SOLUSDT,True
2021-10-09,AXSUSDT,True
2021-10-09,SOLUSDT,True
2021-10-10,AXSUSDT,True
2021-10-10,SOLUSDT,True
2021-10-11,AXSUSDT,True
2021-10-11,SOLUSDT,True
2021-10-12,AXSUSDT,True
2021-10-12,SOLUSDT,True
2021-10-13,AXSUSDT,True
2021-10-13,SOLUSDT,True
2021-10-14,AXSUSDT,True
2021-10-14,SOLUSDT,True
2021-10-15,AXSUSDT,True
2021-10-15,SOLUSDT,True
2021-10-16,AXSUSDT,True
2021-10-16,SOLUSDT,True
2021-10-17,AXSUSDT,True
2021-10-17,SOLUSDT,True
2021-10-18,AXSUSDT,True
2021-10-18,SOLUSDT,True
2021-10-19,AXSUSDT,True
2021-10-19,SOLUSDT,True
2021-10-20,AXSUSDT,True
2021-10-20,SOLUSDT,True
2021-10-21,AXSUSDT,True
2021-10-21,SOLUSDT,True
2021-10-22,AXSUSDT,True
2021-10-22,SOLUSDT,True
2021-10-23,AXSUSDT,True
2021-10-23,SOLUSDT,True
2021-10-24,AXSUSDT,True
2021-10-24,SOLUSDT,True
2021-10-25,AXSUSDT,True
2021-10-25,SOLUSDT,True
2021-10-26,AXSUSDT,True
2021-10-26,SOLUSDT,True
2021-10-27,AXSUSDT,True
2021-10-27,SOLUSDT,True
2021-10-28,AXSUSDT,True
2021-10-28,SOLUSDT,True
2021-10-29,AXSUSDT,True
2021-10-29,SOLUSDT,True
2021-10-30,AXSUSDT,True
2021-10-30,SOLUSDT,True
2021-10-31,AXSUSDT,True
2021-10-31,SOLUSDT,True
2021-11-01,AXSUSDT,True
2021-11-01,SOLUSDT,True
2021-11-02,AXSUSDT,True
2021-11-02,SOLUSDT,True
2021-11-03,AXSUSDT,True
2021-11-03,SOLUSDT,True
2021-11-04,AXSUSDT,True
2021-11-04,SOLUSDT,True
2021-11-05,AXSUSDT,True
2021-11-05,SOLUSDT,True
2021-11-06,AXSUSDT,True
2021-11-06,SOLUSDT,True
2021-11-07,AXSUSDT,True
2021-11-07,SOLUSDT,True
2021-11-08,AXSUSDT,True
2021-11-08,SOLUSDT,True
2021-11-09,AXSUSDT,True
2021-11-09,SOLUSDT,True
2021-11-10,AXSUSDT,True
2021-11-10,SOLUSDT,True
2021-11-11,AXSUSDT,True
2021-11-11,SOLUSDT,True
2021-11-12,AXSUSDT,True
2021-11-12,SOLUSDT,True
2021-11-13,AXSUSDT,True
2021-11-13,SOLUSDT,True
2021-11-14,AXSUSDT,True
2021-11-14,SOLUSDT,True
2021-11-15,AXSUSDT,True
2021-11-15,SOLUSDT,True
2021-11-16,AXSUSDT,True
2021-11-16,SOLUSDT,True
2021-11-17,AXSUSDT,True
2021-11-17,SOLUSDT,True
2021-11-18,AXSUSDT,True
2021-11-18,SOLUSDT,True
2021-11-19,AXSUSDT,True
2021-11-19,SOLUSDT,True
2021-11-20,AXSUSDT,True
2021-11-20,SOLUSDT,True
2021-11-21,AXSUSDT,True
2021-11-21,SOLUSDT,True
2021-11-22,AXSUSDT,True
2021-11-22,SOLUSDT,True
2021-11-23,AXSUSDT,True
2021-11-23,SOLUSDT,True
2021-11-24,AXSUSDT,True
2021-11-24,SOLUSDT,True
2021-11-25,AXSUSDT,True
2021-11-25,SOLUSDT,True
2021-11-26,AXSUSDT,True
2021-11-26,SOLUSDT,True
2021-11-27,AXSUSDT,True
2021-11-27,SOLUSDT,True
2021-11-28,AXSUSDT,True
2021-11-28,SOLUSDT,True
2021-11-29,AXSUSDT,True
2021-11-29,SOLUSDT,True
2021-11-30,AXSUSDT,True
2021-11-30,SOLUSDT,True
2021-12-01,AXSUSDT,True
2021-12-01,SOLUSDT,True
2021-12-02,AXSUSDT,True
2021-12-02,SOLUSDT,True
2021-12-03,AXSUSDT,True
2021-12-03,SOLUSDT,True
2022-03-19,LUNAUSDT,True
2022-03-19,ZECUSDT,True
2022-03-23,AVAXUSDT,True
2022-03-23,LUNAUSDT,True
2022-03-24,AVAXUSDT,True
2022-03-24,LUNAUSDT,True
2022-03-25,AVAXUSDT,True
2022-03-25,LUNAUSDT,True
2022-03-26,AVAXUSDT,True
2022-03-26,LUNAUSDT,True
2022-03-27,AVAXUSDT,True
2022-03-27,LUNAUSDT,True
2022-03-28,AVAXUSDT,True
2022-03-28,LUNAUSDT,True
2022-03-29,AVAXUSDT,True
2022-03-29,LUNAUSDT,True
2022-03-30,AVAXUSDT,True
2022-03-30,LUNAUSDT,True
2022-03-31,AVAXUSDT,True
2022-03-31,LUNAUSDT,True
2022-04-01,AVAXUSDT,True
2022-04-01,LUNAUSDT,True
2022-04-02,AVAXUSDT,True
2022-04-02,LUNAUSDT,True
2022-04-03,AVAXUSDT,True
2022-04-03,LUNAUSDT,True
2022-04-04,AVAXUSDT,True
2022-04-04,LUNAUSDT,True
2022-04-05,AVAXUSDT,True
2022-04-05,LUNAUSDT,True
2023-01-12,LTCUSDT,True
2023-01-12,XMRUSDT,True
2023-01-13,FTMUSDT,True
2023-01-13,LTCUSDT,True
2023-01-14,FTMUSDT,True
2023-01-14,LTCUSDT,True
2023-01-15,FTMUSDT,True
2023-01-15,LTCUSDT,True
2023-01-16,FTMUSDT,True
2023-01-16,LTCUSDT,True
2023-01-17,FTMUSDT,True
2023-01-17,LTCUSDT,True
2023-01-18,FTMUSDT,True
2023-01-18,LTCUSDT,True
2023-01-19,ETHUSDT,True
2023-01-19,LTCUSDT,True
2023-01-20,ETHUSDT,True
2023-01-20,LTCUSDT,True
2023-01-21,ETHUSDT,True
2023-01-21,LTCUSDT,True
2023-01-22,ETHUSDT,True
2023-01-22,LTCUSDT,True
2023-01-23,ETHUSDT,True
2023-01-23,LTCUSDT,True
2023-01-24,FTMUSDT,True
2023-01-24,LTCUSDT,True
2023-01-25,FTMUSDT,True
2023-01-25,LTCUSDT,True
2023-01-26,FTMUSDT,True
2023-01-26,LTCUSDT,True
2023-01-27,FTMUSDT,True
2023-01-27,LTCUSDT,True
2023-01-28,FTMUSDT,True
2023-01-28,LTCUSDT,True
2023-01-29,FTMUSDT,True
2023-01-29,LTCUSDT,True
2023-01-30,FTMUSDT,True
2023-01-30,LTCUSDT,True
2023-01-31,FTMUSDT,True
2023-01-31,LTCUSDT,True
2023-02-01,FTMUSDT,True
2023-02-01,LTCUSDT,True
2023-02-02,FTMUSDT,True
2023-02-02,LTCUSDT,True
2023-02-03,FTMUSDT,True
2023-02-03,LTCUSDT,True
2023-02-04,FTMUSDT,True
2023-02-04,LTCUSDT,True
2023-02-05,FTMUSDT,True
2023-02-05,LTCUSDT,True
2023-02-06,FTMUSDT,True
2023-02-06,LTCUSDT,True
2023-02-07,FTMUSDT,True
2023-02-07,LTCUSDT,True
2023-02-08,FTMUSDT,True
2023-02-08,LTCUSDT,True
2023-02-09,FTMUSDT,True
2023-02-09,LTCUSDT,True
2023-02-10,FTMUSDT,True
2023-02-10,LTCUSDT,True
2023-02-11,FTMUSDT,True
2023-02-11,LTCUSDT,True
2023-02-12,FTMUSDT,True
2023-02-12,LTCUSDT,True
2023-02-13,FTMUSDT,True
2023-02-13,LTCUSDT,True
2023-02-14,FTMUSDT,True
2023-02-14,LTCUSDT,True
2023-02-15,FTMUSDT,True
2023-02-15,LTCUSDT,True
2023-02-16,FTMUSDT,True
2023-02-16,LTCUSDT,True
2023-02-17,FTMUSDT,True
2023-02-17,LTCUSDT,True
2023-02-18,FTMUSDT,True
2023-02-18,LTCUSDT,True
2023-02-19,FTMUSDT,True
2023-02-19,LTCUSDT,True
2023-02-20,FTMUSDT,True
2023-02-20,LTCUSDT,True
2023-02-21,FTMUSDT,True
2023-02-21,LTCUSDT,True
2023-02-22,FTMUSDT,True
2023-02-22,LTCUSDT,True
2023-02-23,FTMUSDT,True
2023-02-23,LTCUSDT,True
2023-02-24,FTMUSDT,True
2023-02-24,LTCUSDT,True
2023-02-25,FTMUSDT,True
2023-02-25,LTCUSDT,True
2023-02-26,FTMUSDT,True
2023-02-26,LTCUSDT,True
2023-02-27,FTMUSDT,True
2023-02-27,LTCUSDT,True
2023-02-28,FTMUSDT,True
2023-02-28,LTCUSDT,True
2023-03-01,FTMUSDT,True
2023-03-01,LTCUSDT,True
2023-03-02,FTMUSDT,True
2023-03-02,LTCUSDT,True
2023-03-03,FTMUSDT,True
2023-03-03,LTCUSDT,True
2023-03-04,FTMUSDT,True
2023-03-04,LTCUSDT,True
2023-03-05,FTMUSDT,True
2023-03-05,LTCUSDT,True
2023-03-06,FTMUSDT,True
2023-03-06,LTCUSDT,True
2023-03-07,FTMUSDT,True
2023-03-07,LTCUSDT,True
2023-03-08,FTMUSDT,True
2023-03-08,LTCUSDT,True
2023-03-09,FTMUSDT,True
2023-03-09,LTCUSDT,True
2023-03-10,FTMUSDT,True
2023-03-10,OPUSDT,True
2023-03-11,FTMUSDT,True
2023-03-11,OPUSDT,True
2023-03-12,FTMUSDT,True
2023-03-12,OPUSDT,True
2023-03-13,FTMUSDT,True
2023-03-13,OPUSDT,True
2023-03-14,FTMUSDT,True
2023-03-14,OPUSDT,True
2023-03-15,FTMUSDT,True
2023-03-15,OPUSDT,True
2023-03-16,FTMUSDT,True
2023-03-16,OPUSDT,True
2023-03-17,FTMUSDT,True
2023-03-17,OPUSDT,True
2023-03-18,FTMUSDT,True
2023-03-18,OPUSDT,True
2023-03-19,FTMUSDT,True
2023-03-19,OPUSDT,True
2023-03-20,FTMUSDT,True
2023-03-20,OPUSDT,True
2023-03-21,FTMUSDT,True
2023-03-21,OPUSDT,True
2023-03-22,FTMUSDT,True
2023-03-22,OPUSDT,True
2023-03-23,FTMUSDT,True
2023-03-23,OPUSDT,True
2023-03-24,FTMUSDT,True
2023-03-24,OPUSDT,True
2023-03-25,FTMUSDT,True
2023-03-25,OPUSDT,True
2023-03-26,FTMUSDT,True
2023-03-26,STXUSDT,True
2023-03-27,JOEUSDT,True
2023-03-27,STXUSDT,True
2023-03-28,JOEUSDT,True
2023-03-28,STXUSDT,True
2023-03-29,JOEUSDT,True
2023-03-29,STXUSDT,True
2023-03-30,JOEUSDT,True
2023-03-30,STXUSDT,True
2023-03-31,CFXUSDT,True
2023-03-31,JOEUSDT,True
2023-04-01,CFXUSDT,True
2023-04-01,INJUSDT,True
2023-04-02,CFXUSDT,True
2023-04-02,JOEUSDT,True
2023-04-03,CFXUSDT,True
2023-04-03,JOEUSDT,True
2023-04-04,CFXUSDT,True
2023-04-04,INJUSDT,True
2023-04-05,CFXUSDT,True
2023-04-05,ICXUSDT,True
2023-04-06,CFXUSDT,True
2023-04-06,ICXUSDT,True
2023-04-07,CFXUSDT,True
2023-04-07,ICXUSDT,True
2023-04-08,CFXUSDT,True
2023-04-08,XRPUSDT,True
2023-04-09,CFXUSDT,True
2023-04-09,XRPUSDT,True
2023-04-10,CFXUSDT,True
2023-04-10,INJUSDT,True
2023-04-11,CFXUSDT,True
2023-04-11,INJUSDT,True
2023-04-12,CFXUSDT,True
2023-04-12,INJUSDT,True
2023-04-13,CFXUSDT,True
2023-04-13,INJUSDT,True
2023-04-14,CFXUSDT,True
2023-04-14,INJUSDT,True
2023-04-15,CFXUSDT,True
2023-04-15,INJUSDT,True
2023-04-16,CFXUSDT,True
2023-04-16,INJUSDT,True
2023-04-17,CFXUSDT,True
2023-04-17,INJUSDT,True
2023-04-18,CFXUSDT,True
2023-04-18,INJUSDT,True
2023-04-19,CFXUSDT,True
2023-04-19,INJUSDT,True
2023-04-20,CFXUSDT,True
2023-04-20,INJUSDT,True
2023-04-21,CFXUSDT,True
2023-04-21,INJUSDT,True
2023-04-22,CFXUSDT,True
2023-04-22,INJUSDT,True
2023-04-23,CFXUSDT,True
2023-04-23,INJUSDT,True
2023-04-24,CFXUSDT,True
2023-04-24,INJUSDT,True
2023-04-25,CFXUSDT,True
2023-04-25,INJUSDT,True
2023-04-26,CFXUSDT,True
2023-04-26,INJUSDT,True
2023-04-27,CFXUSDT,True
2023-04-27,INJUSDT,True
2023-04-28,CFXUSDT,True
2023-04-28,INJUSDT,True
2023-04-29,CFXUSDT,True
2023-04-29,INJUSDT,True
2023-04-30,CFXUSDT,True
2023-04-30,INJUSDT,True
2023-05-01,CFXUSDT,True
2023-05-01,INJUSDT,True
2023-05-02,INJUSDT,True
2023-05-02,RNDRUSDT,True
2023-05-03,INJUSDT,True
2023-05-03,RNDRUSDT,True
2023-05-04,CFXUSDT,True
2023-05-04,RNDRUSDT,True
2023-05-05,CFXUSDT,True
2023-05-05,RNDRUSDT,True
2023-05-06,CFXUSDT,True
2023-05-06,RADUSDT,True
2023-05-07,RADUSDT,True
2023-05-07,RNDRUSDT,True
2023-05-08,RADUSDT,True
2023-05-08,RNDRUSDT,True
2023-05-09,CFXUSDT,True
2023-05-09,RNDRUSDT,True
2023-05-10,CFXUSDT,True
2023-05-10,RNDRUSDT,True
2023-05-11,CFXUSDT,True
2023-05-11,RNDRUSDT,True
2023-05-12,CFXUSDT,True
2023-05-12,RNDRUSDT,True
2023-05-14,CFXUSDT,True
2023-05-15,CFXUSDT,True
2023-05-16,CFXUSDT,True
2023-05-16,RNDRUSDT,True
2023-05-17,CFXUSDT,True
2023-05-17,RNDRUSDT,True
2023-05-18,CFXUSDT,True
2023-05-18,RNDRUSDT,True
2023-05-19,CFXUSDT,True
2023-05-19,RNDRUSDT,True
2023-05-20,RNDRUSDT,True
2023-05-20,TRXUSDT,True
2023-05-21,RNDRUSDT,True
2023-05-21,TRXUSDT,True
2023-05-22,RNDRUSDT,True
2023-05-22,TRXUSDT,True
2023-05-23,RNDRUSDT,True
2023-05-23,TRXUSDT,True
2023-05-24,RNDRUSDT,True
2023-05-24,TRXUSDT,True
2023-05-25,RNDRUSDT,True
2023-05-25,TRXUSDT,True
2023-05-26,ETHUSDT,True
2023-05-26,RNDRUSDT,True
2023-05-27,ETHUSDT,True
2023-05-27,RNDRUSDT,True
2023-05-28,ETHUSDT,True
2023-05-28,RNDRUSDT,True
2023-05-29,ETHUSDT,True
2023-05-29,RNDRUSDT,True
2023-05-30,ETHUSDT,True
2023-05-30,RNDRUSDT,True
2023-05-31,ETHUSDT,True
2023-05-31,RNDRUSDT,True
2023-06-01,ETHUSDT,True
2023-06-01,RNDRUSDT,True
2023-06-02,ETHUSDT,True
2023-06-02,RNDRUSDT,True
2023-06-03,ETHUSDT,True
2023-06-03,TRXUSDT,True
2023-06-04,ETHUSDT,True
2023-06-04,TRXUSDT,True
2023-06-05,ETHUSDT,True
2023-06-05,TRXUSDT,True
2023-06-06,ETHUSDT,True
2023-06-06,TRXUSDT,True
2023-06-07,ETHUSDT,True
2023-06-07,TRXUSDT,True
2023-06-08,ETHUSDT,True
2023-06-08,XRPUSDT,True
2023-06-09,ETHUSDT,True
2023-06-09,XRPUSDT,True
2023-06-10,ETHUSDT,True
2023-06-10,XRPUSDT,True
2023-06-11,ETHUSDT,True
2023-06-11,XRPUSDT,True
2023-06-12,TOMOUSDT,True
2023-06-12,XRPUSDT,True
2023-06-13,RNDRUSDT,True
2023-06-13,XRPUSDT,True
2023-06-14,TOMOUSDT,True
2023-06-14,XRPUSDT,True
2023-06-16,LINAUSDT,True
2023-06-16,XRPUSDT,True
2023-06-17,LINAUSDT,True
2023-06-17,XRPUSDT,True
2023-06-18,XRPUSDT,True
2023-06-19,XRPUSDT,True
2023-06-20,STXUSDT,True
2023-06-21,INJUSDT,True
2023-06-21,STXUSDT,True
2023-06-22,MTLUSDT,True
2023-06-22,STXUSDT,True
2023-06-23,MTLUSDT,True
2023-06-23,STXUSDT,True
2023-06-24,BCHUSDT,True
2023-06-25,ARPAUSDT,True
2023-06-25,BCHUSDT,True
2023-06-26,BCHUSDT,True
2023-06-26,INJUSDT,True
2023-06-27,BCHUSDT,True
2023-06-27,LINAUSDT,True
2023-06-28,BCHUSDT,True
2023-06-28,LINAUSDT,True
2023-06-29,BCHUSDT,True
2023-06-29,TOMOUSDT,True
2023-06-30,BCHUSDT,True
2023-06-30,TOMOUSDT,True
2023-07-01,BCHUSDT,True
2023-07-01,LTCUSDT,True
2023-07-02,BCHUSDT,True
2023-07-02,LTCUSDT,True
2023-07-03,BCHUSDT,True
2023-07-03,LTCUSDT,True
2023-07-04,BCHUSDT,True
2023-07-04,LTCUSDT,True
2023-07-05,BCHUSDT,True
2023-07-05,LTCUSDT,True
2023-07-06,BCHUSDT,True
2023-07-06,MKRUSDT,True
2023-07-07,BCHUSDT,True
2023-07-07,LTCUSDT,True
2023-07-08,BCHUSDT,True
2023-07-08,LTCUSDT,True
2023-07-09,BCHUSDT,True
2023-07-09,COMPUSDT,True
2023-07-10,BCHUSDT,True
2023-07-10,COMPUSDT,True
2023-07-11,BCHUSDT,True
2023-07-11,COMPUSDT,True
2023-07-12,BCHUSDT,True
2023-07-12,COMPUSDT,True
2023-07-13,BCHUSDT,True
2023-07-13,COMPUSDT,True
2023-07-14,BCHUSDT,True
2023-07-14,COMPUSDT,True
2023-07-15,BCHUSDT,True
2023-07-15,COMPUSDT,True
2023-07-16,BCHUSDT,True
2023-07-16,COMPUSDT,True
2023-07-17,BCHUSDT,True
2023-07-17,COMPUSDT,True
2023-07-18,BCHUSDT,True
2023-07-18,SOLUSDT,True
2023-07-19,BCHUSDT,True
2023-07-19,SOLUSDT,True
2023-07-20,BCHUSDT,True
2023-07-20,SOLUSDT,True
2023-07-21,MKRUSDT,True
2023-07-21,SOLUSDT,True
2023-07-22,SOLUSDT,True
2023-07-22,TRXUSDT,True
2023-07-23,SOLUSDT,True
2023-07-23,TRXUSDT,True
2023-07-24,BCHUSDT,True
2023-07-24,SOLUSDT,True
2023-07-25,SOLUSDT,True
2023-07-25,TRXUSDT,True
2023-07-26,SOLUSDT,True
2023-07-26,TRXUSDT,True
2023-07-27,MKRUSDT,True
2023-07-27,SOLUSDT,True
2023-07-28,SOLUSDT,True
2023-07-28,XLMUSDT,True
2023-07-29,MKRUSDT,True
2023-07-29,SOLUSDT,True
2023-07-30,BCHUSDT,True
2023-07-30,SOLUSDT,True
2023-07-31,BCHUSDT,True
2023-07-31,SOLUSDT,True
2023-08-01,BCHUSDT,True
2023-08-01,SOLUSDT,True
2023-08-02,BCHUSDT,True
2023-08-02,SOLUSDT,True
2023-08-03,COMPUSDT,True
2023-08-03,XRPUSDT,True
2023-08-04,COMPUSDT,True
2023-08-04,XRPUSDT,True
2023-08-05,BNTUSDT,True
2023-08-05,YGGUSDT,True
2023-08-06,SOLUSDT,True
2023-08-06,YGGUSDT,True
2023-08-07,SOLUSDT,True
2023-08-07,YGGUSDT,True
2023-08-08,SOLUSDT,True
2023-08-08,YGGUSDT,True
2023-08-09,SOLUSDT,True
2023-08-09,YGGUSDT,True
2023-08-10,BCHUSDT,True
2023-08-10,SOLUSDT,True
2023-08-11,SHIBUSDT,True
2023-08-11,SOLUSDT,True
2023-08-12,SHIBUSDT,True
2023-08-12,SOLUSDT,True
2023-08-13,SHIBUSDT,True
2023-08-13,SOLUSDT,True
2023-08-14,SHIBUSDT,True
2023-08-14,SOLUSDT,True
2023-08-15,BCHUSDT,True
2023-08-15,SOLUSDT,True
2023-08-16,BCHUSDT,True
2023-08-16,SOLUSDT,True
2023-08-17,BCHUSDT,True
2023-08-17,SOLUSDT,True
2023-08-29,AKROUSDT,True
2023-08-29,RUNEUSDT,True
2023-09-15,BCHUSDT,True
2023-09-15,HIFIUSDT,True
2023-09-16,BCHUSDT,True
2023-09-16,HIFIUSDT,True
2023-09-19,BLZUSDT,True
2023-09-19,FRONTUSDT,True
2023-09-20,BLZUSDT,True
2023-09-20,FRONTUSDT,True
2023-09-21,AUCTIONUSDT,True
2023-09-21,BLZUSDT,True
2023-09-22,FLMUSDT,True
2023-09-22,FRONTUSDT,True
2023-09-23,FLMUSDT,True
2023-09-23,FRONTUSDT,True
2023-09-28,BCHUSDT,True
2023-09-28,LINKUSDT,True
2023-09-29,BCHUSDT,True
2023-09-29,LINKUSDT,True
2023-09-30,LINKUSDT,True
2023-09-30,TRBUSDT,True
2023-10-01,BCHUSDT,True
2023-10-01,LINKUSDT,True
2023-10-02,BCHUSDT,True
2023-10-02,LINKUSDT,True
2023-10-03,BCHUSDT,True
2023-10-03,LINKUSDT,True
2023-10-04,LINKUSDT,True
2023-10-04,RUNEUSDT,True
2023-10-05,LINKUSDT,True
2023-10-05,RUNEUSDT,True
2023-10-06,RUNEUSDT,True
2023-10-06,TRXUSDT,True
2023-10-07,RUNEUSDT,True
2023-10-07,SOLUSDT,True
2023-10-08,LINKUSDT,True
2023-10-08,SOLUSDT,True
2023-10-09,LINKUSDT,True
2023-10-09,SOLUSDT,True
2023-10-10,SOLUSDT,True
2023-10-10,STRAXUSDT,True
2023-10-11,LINKUSDT,True
2023-10-11,SOLUSDT,True
2023-10-12,SOLUSDT,True
2023-10-13,LINKUSDT,True
2023-10-13,SOLUSDT,True
2023-10-14,BONDUSDT,True
2023-10-14,SOLUSDT,True
2023-10-15,BONDUSDT,True
2023-10-15,SOLUSDT,True
2023-10-16,BONDUSDT,True
2023-10-16,SOLUSDT,True
2023-10-17,BONDUSDT,True
2023-10-17,SOLUSDT,True
2023-10-18,BCHUSDT,True
2023-10-18,SOLUSDT,True
2023-10-19,ARDRUSDT,True
2023-10-19,SOLUSDT,True
2023-10-20,SOLUSDT,True
2023-10-20,TRXUSDT,True
2023-10-21,LINKUSDT,True
2023-10-21,SOLUSDT,True
2023-10-22,LINKUSDT,True
2023-10-22,SOLUSDT,True
2023-10-23,LINKUSDT,True
2023-10-23,SOLUSDT,True
2023-10-24,LINKUSDT,True
2023-10-24,SOLUSDT,True
2023-10-25,LINKUSDT,True
2023-10-25,SOLUSDT,True
2023-10-26,LINKUSDT,True
2023-10-26,SOLUSDT,True
2023-10-27,LINKUSDT,True
2023-10-27,SOLUSDT,True
2023-10-28,LINKUSDT,True
2023-10-28,SOLUSDT,True
2023-10-29,LINKUSDT,True
2023-10-29,SOLUSDT,True
2023-10-30,LINKUSDT,True
2023-10-30,SOLUSDT,True
2023-10-31,LINKUSDT,True
2023-10-31,SOLUSDT,True
2023-11-01,LINKUSDT,True
2023-11-01,SOLUSDT,True
2023-11-02,LINKUSDT,True
2023-11-02,SOLUSDT,True
2023-11-03,LINKUSDT,True
2023-11-03,SOLUSDT,True
2023-11-04,LINKUSDT,True
2023-11-04,SOLUSDT,True
2023-11-05,LINKUSDT,True
2023-11-05,SOLUSDT,True
2023-11-06,LINKUSDT,True
2023-11-06,SOLUSDT,True
2023-11-07,LINKUSDT,True
2023-11-07,SOLUSDT,True
2023-11-08,LINKUSDT,True
2023-11-08,SOLUSDT,True
2023-11-09,LINKUSDT,True
2023-11-09,SOLUSDT,True
2023-11-10,LINKUSDT,True
2023-11-10,SOLUSDT,True
2023-11-11,LINKUSDT,True
2023-11-11,SOLUSDT,True
2023-11-12,LINKUSDT,True
2023-11-12,SOLUSDT,True
2023-11-13,LINKUSDT,True
2023-11-13,SOLUSDT,True
2023-11-14,LINKUSDT,True
2023-11-14,SOLUSDT,True
2023-11-15,LINKUSDT,True
2023-11-15,SOLUSDT,True
2023-11-16,LINKUSDT,True
