event_id,event_class,terminal_label,anchor_date,profile,bucket,state,first_occurrence_date,offset_days
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,early_warning,BTC_LEADERSHIP_MATURING,2021-10-11,-28
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,early_warning,EXHAUSTION_WATCH,2021-10-23,-16
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,target_lead,EXHAUSTION_WATCH,2021-10-25,-14
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,near_event,LATE_BULL_ROTATION,2021-11-07,-1
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,near_event,EXHAUSTION_WATCH,2021-11-02,-6
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,immediate_after,NORMAL_BULL,2021-12-02,24
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,immediate_after,BTC_LEADERSHIP_MATURING,2021-11-15,7
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,immediate_after,LATE_BULL_ROTATION,2021-11-09,1
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,medium_after,NORMAL_BULL,2021-12-07,29
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,medium_after,LATE_BULL_ROTATION,2022-01-19,72
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,medium_after,EXHAUSTION_WATCH,2022-01-14,67
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,medium_after,DE_RISK_1,2022-01-07,60
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,BALANCED,medium_after,DE_RISK_2,2022-01-23,76
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,early_warning,BTC_LEADERSHIP_MATURING,2021-10-11,-28
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,early_warning,EXHAUSTION_WATCH,2021-10-23,-16
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,target_lead,EXHAUSTION_WATCH,2021-10-25,-14
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,near_event,EXHAUSTION_WATCH,2021-11-02,-6
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,immediate_after,NORMAL_BULL,2021-12-04,26
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,immediate_after,BTC_LEADERSHIP_MATURING,2021-11-17,9
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,immediate_after,LATE_BULL_ROTATION,2021-11-09,1
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,medium_after,NORMAL_BULL,2021-12-07,29
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,medium_after,BTC_LEADERSHIP_MATURING,2021-12-26,48
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,medium_after,LATE_BULL_ROTATION,2022-01-29,82
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,medium_after,EXHAUSTION_WATCH,2022-01-16,69
P5E-2021-NOV-TERMINAL-TOP,TERMINAL_TOP_BEAR_TRANSITION,True,2021-11-08,CONSERVATIVE,medium_after,DE_RISK_1,2022-01-07,60
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,early_warning,LATE_BULL_ROTATION,2025-04-24,-28
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,early_warning,EXHAUSTION_WATCH,2025-05-03,-19
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,target_lead,EXHAUSTION_WATCH,2025-05-08,-14
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,near_event,EXHAUSTION_WATCH,2025-05-16,-6
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,immediate_after,EXHAUSTION_WATCH,2025-05-23,1
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,medium_after,LATE_BULL_ROTATION,2025-07-12,51
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,medium_after,EXHAUSTION_WATCH,2025-06-20,29
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,EARLY,medium_after,DE_RISK_1,2025-06-22,31
