date,profile,market_state,raw_candidate_state,ordinary_inputs_complete,minimum_calibration_depth,mature_texture,rotation,exhaustion,strong_exhaustion,damage,strong_damage,divergence_subchannel,momentum_failure_subchannel,breadth_transition_subchannel
2023-06-28,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-06-29,BALANCED,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-06-29,EARLY,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-06-29,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-06-30,BALANCED,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-06-30,EARLY,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-06-30,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-01,BALANCED,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-01,EARLY,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-01,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-02,EARLY,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-02,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-02,BALANCED,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-03,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-03,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-03,EARLY,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-04,CONSERVATIVE,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,True,False,False,True,True,False
2023-07-04,BALANCED,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,True,False,True,True,False,False,True,True,False
2023-07-04,EARLY,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,True,False,True,True,False,False,True,True,False
2023-07-05,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-05,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-05,EARLY,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-06,BALANCED,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,False,False,True,False,False,False,True,True,False
2023-07-06,EARLY,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,False,False,True,False,False,False,True,True,False
2023-07-06,CONSERVATIVE,EXHAUSTION_WATCH,NORMAL_BULL,True,365,False,False,False,False,False,False,False,True,False
2023-07-07,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,True,False,False,True,True,False
2023-07-07,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-07,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-08,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,True,False,False,True,True,False
2023-07-08,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-08,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-09,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,True,False,False,True,True,False
2023-07-09,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-09,BALANCED,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-10,EARLY,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-10,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-10,CONSERVATIVE,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-11,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-11,EARLY,EXHAUSTION_WATCH,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-11,CONSERVATIVE,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-12,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-12,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-12,CONSERVATIVE,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-13,BALANCED,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-13,EARLY,EXHAUSTION_WATCH,LATE_BULL_ROTATION,True,365,True,True,False,False,False,False,True,False,False
2023-07-13,CONSERVATIVE,LATE_BULL_ROTATION,BTC_LEADERSHIP_MATURING,True,365,True,False,False,False,False,False,True,False,False
2023-07-14,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,True,True,True,False,False,True,True,False
2023-07-14,CONSERVATIVE,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-14,BALANCED,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,True,True,True,False,False,False,True,True,False
2023-07-15,CONSERVATIVE,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-15,BALANCED,LATE_BULL_ROTATION,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-15,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,True,False,False,True,True,False
2023-07-16,CONSERVATIVE,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-16,BALANCED,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-16,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,True,True,False,False,False,True,True,False
2023-07-17,CONSERVATIVE,EXHAUSTION_WATCH,NORMAL_BULL,True,365,False,False,False,False,False,False,False,False,False
2023-07-17,EARLY,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,True,True,False,False,False,True,True,False
2023-07-17,BALANCED,EXHAUSTION_WATCH,EXHAUSTION_WATCH,True,365,True,False,True,False,False,False,True,True,False
2023-07-18,EARLY,EXHAUSTION_WATCH,LATE_BULL_ROTATION,True,365,True,True,False,False,False,False,False,True,False
2023-07-18,CONSERVATIVE,EXHAUSTION_WATCH,LATE_BULL_ROTATION,True,365,False,True,False,False,False,False,False,True,False
2023-07-18,BALANCED,EXHAUSTION_WATCH,LATE_BULL_ROTATION,True,365,True,True,False,False,False,False,False,True,False
